submission_date,state,tot_cases,tot_death
8/26/22,PA,3167638,46596
3/9/20,OH,0,0
2/14/20,TX,0,0
11/12/20,SD,60716,567
4/26/21,OH,1065702,19122
4/18/22,MA,1724369,20176
3/18/21,MS,303224,7138
8/10/20,AK,3788,42
1/15/21,UT,320102,1472
5/22/22,TX,6814829,86764
10/12/21,AK,119546,590
4/23/20,KS,2482,112
5/23/21,AS,0,0
3/5/22,NY,2636859,27031
10/19/21,GU,17276,226
1/1/21,AL,365619,7273
10/4/21,PA,1449368,29531
6/30/21,OK,458180,7393
12/8/21,IN,1140151,17909
12/11/21,UT,610681,3640
7/22/22,TX,7351413,87508
2/11/22,TX,6436773,80566
6/8/20,MP,27,2
12/27/21,MS,532560,10398
5/26/21,AK,67317,362
10/22/21,AL,815358,16028
9/29/21,FL,3587312,58565
5/4/22,TN,2030701,26198
11/7/21,MS,506556,10148
2/8/20,KS,0,0
10/2/22,NY,3239615,29122
7/22/21,PR,144288,2555
12/16/21,OH,1819342,27594
10/15/20,AS,0,0
11/28/21,WV,293389,4817
8/9/20,MP,48,2
12/31/21,AR,566486,9148
5/22/20,MA,90899,6678
3/20/20,AR,100,0
11/26/21,OK,664667,11223
5/3/21,IN,723443,13323
12/10/20,UT,225946,1016
5/10/21,PA,1180727,26550
11/21/21,FL,3705287,62093
4/7/21,IN,694960,13072
1/17/22,KS,621273,7162
5/3/20,IN,19933,1237
9/5/21,GU,11293,151
7/11/21,TX,3007025,51519
7/16/20,IA,37132,778
9/18/20,PW,0,0
3/5/21,MA,588209,16420
7/2/21,OK,458850,7400
7/30/20,TN,99213,1020
5/11/21,NY,1135113,19581
5/20/22,GA,2541713,38157
10/13/20,HI,13538,173
2/5/20,TN,0,0
2/15/20,FL,0,0
12/11/21,PA,1829351,34571
3/10/21,AR,325700,5382
2/3/22,PR,462543,3925
4/23/22,PW,4396,6
7/21/20,MS,54174,1992
8/2/22,TN,2209616,27058
2/18/22,OK,1014388,12767
11/4/20,TX,998267,19988
2/17/20,OH,0,0
7/30/21,PW,2,0
2/25/22,RMI,4,0
10/6/21,MS,493670,9778
7/15/20,AL,59954,1698
10/10/21,MA,825795,18764
4/17/20,WV,775,16
12/6/21,OK,673202,11272
3/3/21,OH,972605,17189
7/6/20,TN,51152,646
4/1/21,IA,351795,5751
1/12/21,MA,442529,13474
4/26/22,AS,5805,25
3/11/21,ND,100847,1455
4/6/20,IA,946,25
5/20/21,WV,159450,2769
5/8/20,IA,11457,243
12/9/20,OK,249713,3449
7/31/20,FL,470607,8925
5/29/21,NYC,949070,33221
10/28/21,HI,81168,886
7/12/20,MP,33,2
8/26/21,RMI,4,0
9/29/20,OH,152907,4783
3/11/21,NY,954005,18335
7/29/20,SD,8641,129
2/14/21,GA,964737,15871
9/9/21,WA,593045,6850
5/24/22,SD,239110,2919
4/2/22,TN,2018417,25647
9/1/20,OK,64328,1042
6/22/21,NY,1156354,19910
1/6/21,GU,7386,124
4/11/20,AL,3336,150
6/16/22,IA,788646,9615
7/1/20,IA,29458,717
3/25/21,OH,1006171,18388
5/21/21,NYC,946114,33129
8/30/20,AR,60856,784
4/27/21,HI,32397,476
10/7/21,CO,690549,7693
4/22/20,PA,36640,1622
5/26/22,HI,267602,1439
4/27/21,UT,396004,2186
10/25/20,WV,21906,423
3/10/22,IA,756359,9262
2/22/22,AR,816168,10305
7/23/22,MA,1955844,21127
6/1/21,UT,406282,2302
3/25/20,NY,12955,52
10/11/20,NYC,254177,23585
5/27/21,FL,2281001,37000
9/23/21,OK,604391,8772
10/20/21,GU,17379,226
10/16/20,SD,31805,307
8/23/21,NYC,1020456,33753
12/14/20,NM,121299,1895
10/30/21,WV,271871,4426
7/12/22,TX,7229377,87300
9/13/22,WV,593041,7344
2/19/22,PR,471232,4078
7/25/20,MS,58377,2094
5/8/20,CO,19108,960
3/12/22,SD,236602,2853
5/8/22,NYC,2406993,40241
5/7/22,WV,502930,6880
4/14/21,SD,120379,1948
4/24/22,IA,762036,9510
1/28/21,KS,272517,3718
7/30/22,AR,903555,11719
6/8/20,KS,10650,236
2/9/20,AK,0,0
6/23/21,OH,1109697,20213
5/1/20,PA,49597,2354
4/2/22,WV,497864,6835
6/18/20,CO,30310,1638
9/20/20,OK,83469,1253
6/27/20,AR,19310,259
5/28/22,UT,948979,4777
2/18/22,PR,470669,4069
3/5/20,AK,0,0
9/20/20,WA,83486,2037
9/9/22,FL,7070374,80935
1/19/21,KS,259822,3525
8/27/20,NY,198991,8939
1/29/21,PA,841497,21462
5/27/21,AK,67357,362
2/27/21,GA,1004187,17294
4/9/22,UT,928621,4730
8/23/21,IN,825549,14256
5/4/20,KS,5245,136
9/9/20,MP,59,2
10/14/21,MA,831662,18816
1/11/22,FL,4901488,64295
1/13/21,PR,87320,1677
11/9/20,IA,157904,1850
7/12/20,ND,4334,87
5/4/22,AR,836343,11403
3/21/21,OH,999750,18347
5/3/20,MP,14,2
10/16/21,AR,506573,8195
10/27/21,NY,1425129,21656
5/8/22,TX,6761711,86635
7/22/22,UT,1004426,4884
11/12/21,WA,750117,8933
6/29/20,CO,32973,1682
2/9/20,PW,0,0
5/11/22,PA,2849663,44814
2/18/21,GA,976732,16403
5/28/20,AS,0,0
7/17/22,HI,309561,1523
12/1/21,NYC,1164426,34857
2/7/21,AL,471475,9946
3/26/20,WA,2866,147
3/27/22,GU,47122,342
9/28/21,AS,1,0
7/15/21,IN,759618,13926
2/23/21,PA,924208,23711
3/6/20,UT,0,0
1/3/21,IN,526320,8447
1/25/21,MA,503688,14383
3/11/20,PA,17,0
9/30/22,NY,3234824,29122
11/23/21,TN,1306082,16916
7/5/21,IN,755456,13867
7/28/21,AK,71757,379
3/30/20,TX,2874,89
4/11/21,PW,0,0
10/3/22,GU,58591,401
9/14/20,OH,138484,4419
1/19/22,AS,18,0
8/12/21,IN,794077,14109
6/23/21,PW,2,0
8/26/22,IA,839808,9907
4/11/20,OH,6250,247
2/9/22,OK,1000480,12425
3/30/22,HI,234659,1367
8/17/20,MP,50,2
7/6/21,MP,184,2
4/5/20,RMI,0,0
8/8/20,WA,62267,1688
1/26/22,OH,2540864,32489
7/13/22,GA,2694160,38821
4/12/22,NYC,2332272,40127
10/25/20,GU,4336,75
2/23/22,MP,9265,27
5/31/21,AL,543202,11407
11/30/20,WV,47842,735
9/6/21,WV,199300,3148
9/6/20,TX,638310,15317
2/2/21,PR,96249,1841
8/3/20,OH,93963,3539
5/9/21,IA,367715,5985
12/14/21,GA,1683676,30882
8/28/20,NYC,235965,23394
5/14/20,PR,1084,110
6/2/21,NYC,949838,33265
5/10/20,IN,24126,1499
1/12/22,HI,149460,1099
6/20/20,WV,2500,88
6/10/21,GA,1127658,21094
12/7/20,PW,0,0
4/12/22,AK,240674,1195
10/3/22,PW,5460,6
3/30/21,NYC,847375,31224
11/21/20,RMI,4,0
3/12/20,FL,30,3
10/23/20,AL,181133,4419
5/4/20,PR,865,88
9/7/20,AR,66280,908
5/10/22,GA,2521664,37969
10/24/20,AK,12525,97
11/19/20,GA,437156,9102
4/10/20,NYC,109547,8336
4/4/21,NYC,867593,31499
12/1/21,HI,84848,1015
4/16/20,AL,4451,204
6/3/21,IA,371761,6065
9/4/21,SD,134308,2074
1/20/22,AR,713643,9470
10/10/20,AL,163616,4186
12/12/21,PW,10,0
12/6/21,MP,1104,5
2/5/21,FL,1735306,29561
4/25/21,GA,1093768,19975
11/3/20,FL,804899,17987
10/25/21,MS,501652,10024
5/10/21,SD,123310,1981
9/11/22,PA,3202811,46831
3/20/20,AS,0,0
12/3/20,GU,6942,112
11/11/20,HI,16077,221
3/16/21,IA,343515,5657
2/7/22,WV,464630,5877
5/16/20,AR,4578,98
5/5/20,ND,1266,25
4/20/21,FL,2144642,35159
12/15/21,AS,10,0
2/26/20,IN,0,0
7/28/22,CO,1598990,12968
2/2/22,AL,1234112,18064
5/3/22,IN,1703579,23591
6/16/21,NYC,953281,33367
7/26/22,TX,7396380,87586
2/9/20,UT,0,0
8/7/21,CO,584531,6984
3/13/22,MS,792560,12255
8/25/20,OH,116495,3996
1/13/21,AR,262020,4186
6/22/21,WA,447333,5843
4/23/20,TN,8147,166
3/6/21,UT,374438,1975
3/24/21,ND,102198,1465
12/27/21,TX,4516356,74262
7/6/21,KS,319367,5163
1/3/22,SD,179983,2494
2/8/20,TX,0,0
11/26/20,OK,211411,2763
5/14/20,MP,19,2
11/5/21,HI,82071,936
7/11/22,KS,812329,8961
10/12/21,KS,420401,6142
4/2/20,OH,2902,81
6/8/22,PW,5126,6
12/20/21,OH,1855222,28028
2/9/21,FL,1761889,30144
4/1/20,OH,2547,65
3/29/21,CO,467942,6092
11/12/21,IA,503564,7166
12/31/20,NM,142864,2385
10/17/20,TX,820563,18050
5/17/21,NM,201186,4006
7/16/20,NY,184408,8762
9/7/20,GA,295685,6044
8/14/22,WA,1763416,13824
1/18/21,ND,96071,1386
3/31/21,HI,29779,460
6/29/20,WV,2870,93
12/21/20,RMI,4,0
2/15/22,MS,782689,11697
9/27/22,MS,927465,12912
8/23/21,GU,9612,145
9/19/20,WA,83071,2037
8/6/22,MS,883465,12684
3/17/21,AR,327781,5507
5/6/20,MA,72025,5015
7/16/21,MA,712272,18020
6/15/20,HI,727,17
11/16/20,AK,23418,159
4/14/21,TX,2830142,49321
9/12/20,NY,206082,8988
9/22/22,KS,875854,9079
8/6/21,MA,726395,18095
9/4/22,MA,2013992,21463
5/18/21,GA,1116775,20532
12/18/20,PA,547168,13608
10/8/20,OK,103749,1480
3/27/21,GU,7800,134
1/30/20,RMI,0,0
11/20/20,KS,134533,1410
2/28/21,MS,296520,7023
6/4/20,NYC,208725,22313
7/30/22,PR,850593,4767
12/11/21,NM,329778,5472
9/29/20,RMI,0,0
11/3/21,KS,438196,6448
12/1/21,OH,1699161,26587
12/2/21,TN,1318719,17296
2/1/21,FL,1703521,28900
1/26/22,PW,901,0
6/23/20,AS,0,0
7/19/20,GA,145038,3173
3/11/20,MP,0,0
6/8/21,WA,440490,5785
12/13/20,HI,18938,272
7/3/21,PR,141514,2540
8/17/20,IA,52829,987
11/19/20,PR,48083,991
9/23/21,KS,403194,5919
10/22/20,AR,102798,1772
5/22/22,WA,1557329,12863
11/30/21,MS,514171,10285
2/21/21,PR,100620,1970
5/4/20,UT,5406,56
4/20/20,AL,5147,256
1/23/22,IA,682363,8317
2/12/21,PA,895359,22959
2/7/20,WV,0,0
5/7/21,PW,0,0
8/28/20,MA,117888,9023
2/1/22,GA,2378278,33053
7/22/22,OK,1112711,14555
8/30/20,IN,93313,3273
3/18/21,AL,509210,10849
9/7/22,TX,7779837,88751
8/25/20,SD,11505,161
3/2/21,AL,495788,10612
2/4/20,AS,0,0
9/24/22,SD,260639,3017
2/4/20,MA,1,0
6/12/22,IA,785918,9615
5/21/20,NY,160783,7660
4/1/20,PA,5952,74
3/7/20,NYC,10,1
5/1/20,WA,14679,824
7/9/21,AS,0,0
4/25/20,WA,13209,738
4/24/21,AR,334642,5717
2/24/22,ND,237599,2183
8/16/22,WV,570094,7206
2/5/20,GA,0,0
9/2/20,AL,127684,3420
9/16/21,PW,7,0
1/17/22,NM,398939,6145
12/14/20,NYC,371785,24374
4/7/22,AK,240674,1195
8/17/20,RMI,0,0
9/24/22,KS,875854,9079
6/11/22,PA,2960677,45465
4/30/20,IN,17835,1105
2/20/21,NYC,698926,28825
11/13/21,NYC,1135743,34687
6/14/20,AS,0,0
12/18/21,GU,19372,270
8/12/20,AK,3898,43
2/16/22,PR,470292,4060
4/14/22,NY,2710476,27319
6/2/21,ND,110045,1512
4/22/20,TX,21069,745
12/7/20,NYC,346297,24187
5/16/21,MS,315896,7375
8/22/21,PR,165072,2732
7/26/20,CO,45187,1794
12/3/21,PW,10,0
3/13/22,RMI,4,0
9/8/21,HI,66925,622
3/3/20,NY,0,0
3/31/20,GU,71,2
7/23/21,TX,3056111,51802
2/28/21,AR,322415,5243
4/14/21,GU,7856,136
4/19/20,PR,643,51
5/8/20,UT,6041,66
9/1/22,WA,1785898,14059
11/23/21,AL,841964,16386
8/8/21,PW,2,0
10/26/20,HI,14653,211
12/20/21,IA,560351,7680
10/20/20,AR,100441,1728
11/20/21,TX,4289373,72169
3/13/20,WA,477,37
1/14/22,WV,377735,5516
3/31/21,FL,2025929,34121
6/30/22,OK,1076350,14472
2/28/21,IN,662598,12538
1/26/22,NY,2517579,25587
3/27/22,NY,2664077,27213
3/30/20,AK,118,6
4/13/21,TX,2826806,49275
2/22/21,FL,1841582,31671
6/9/21,UT,408428,2318
2/23/22,PW,3696,6
6/26/21,ND,110660,1528
2/18/22,KS,762081,7907
4/9/21,IN,697710,13104
3/9/22,PA,2766270,43730
5/31/21,UT,406170,2302
4/30/20,MP,14,2
10/17/20,FL,739598,17214
9/27/21,AK,106976,532
7/6/20,ND,3849,80
5/31/20,GA,45612,2052
8/29/20,PR,16346,420
12/29/21,HI,102925,1074
9/12/21,MP,251,2
12/3/21,OH,1717876,26851
11/7/21,NM,282742,5113
3/22/20,MA,646,11
5/13/22,NM,526137,7607
5/8/22,MA,1779829,20334
4/17/21,PA,1110315,25661
1/12/22,WV,367217,5481
5/20/21,IN,738173,13501
7/4/21,AR,351407,5917
4/19/22,IA,761356,9475
9/26/20,PW,0,0
9/17/21,GA,1525114,24577
11/16/20,AL,218605,4965
5/19/20,HI,631,17
9/11/20,AK,6112,58
8/17/22,NYC,2785348,41394
10/16/21,GU,16900,222
9/15/20,ND,16333,177
4/29/21,IA,364476,5931
3/3/21,IN,664475,12598
5/17/22,TN,2042288,26267
6/6/20,MS,19361,1089
5/20/21,PR,138686,2454
3/20/22,AS,1397,0
10/18/20,HI,13989,187
12/10/20,OH,520112,7187
10/1/21,PR,181102,3153
5/14/20,TX,43851,1463
3/1/21,AR,322509,5250
6/22/20,GA,65944,2648
6/21/21,TN,863128,12524
8/11/22,AK,275542,1296
6/7/22,HI,275631,1445
9/30/21,PA,1429940,29400
9/13/22,PA,3202811,46831
2/9/21,MS,285832,6826
10/11/20,PA,178315,8350
5/10/21,MS,314922,7363
9/21/22,NM,616648,8534
3/19/22,TN,2015043,25449
9/27/20,NY,212933,9027
3/1/22,NY,2631446,26980
7/30/22,HI,317785,1559
5/3/22,ND,241385,2268
4/4/20,PW,0,0
10/16/21,TN,1262038,15860
5/27/22,IA,777988,9588
7/12/21,MA,711162,18012
10/6/21,PW,7,0
5/16/22,TX,6787461,86713
4/6/22,MS,795408,12410
11/16/20,IA,188378,1991
11/15/20,RMI,1,0
4/22/20,KS,2211,110
12/28/21,WA,837151,9822
12/12/21,PR,189518,3276
5/9/20,AL,9698,535
11/18/20,KS,128594,1326
5/25/20,NM,7026,311
4/19/20,IA,2902,75
11/9/21,WA,744011,8857
7/21/20,TX,341739,7428
3/29/20,AS,0,0
1/20/22,HI,186148,1124
5/1/20,FL,34225,1508
7/19/21,IN,761472,13939
7/11/22,MA,1936447,21035
7/10/21,CO,564539,6844
4/25/21,UT,395431,2182
4/22/20,WV,963,29
2/24/21,ND,99621,1441
3/28/21,NYC,841865,31107
4/28/22,NM,522094,7484
5/14/21,MA,700337,17742
3/16/21,WA,350326,5149
7/3/22,IA,798174,9688
8/31/20,AS,0,0
10/19/21,OH,1503102,23616
2/11/22,AR,804145,9977
7/24/21,IA,377495,6170
10/8/21,AL,802782,15643
4/19/21,TX,2842763,49521
10/12/20,AK,9904,83
5/9/20,AS,0,0
2/3/21,ND,98034,1422
4/22/22,FL,5903159,74157
6/9/20,NY,171789,8391
5/3/20,TN,12812,209
7/27/22,MP,12573,37
5/14/22,MA,1809309,20393
6/10/20,MA,100158,7625
6/30/21,AK,68379,370
11/29/20,AK,31308,204
5/20/22,OH,2743577,38590
2/24/21,PW,0,0
7/13/22,AK,266699,1275
11/24/20,IA,216117,2226
6/7/20,UT,12117,121
6/8/22,UT,954707,4781
4/26/20,NY,129787,4831
1/31/20,TX,0,0
8/9/21,UT,440497,2503
8/13/20,IN,77565,3088
10/10/20,IN,133411,3780
9/27/20,OK,91054,1339
4/5/20,NY,54480,1017
8/21/20,GU,767,6
10/14/21,UT,527654,3050
7/9/22,TN,2144923,26772
10/12/20,MP,77,2
9/24/21,OH,1380370,21820
8/1/20,TN,104501,1060
12/19/20,AS,3,0
7/29/22,TN,2201169,27030
10/23/20,AS,0,0
5/28/22,AK,251425,1252
8/17/20,HI,5322,40
8/21/21,AR,434027,6645
4/4/20,IN,3953,116
12/7/21,TN,1327129,17650
3/2/21,HI,27532,436
4/11/20,TX,12561,386
6/18/20,FL,86232,3226
3/10/22,NM,514901,7040
11/9/20,KS,103553,1181
7/7/20,MP,31,2
12/31/21,WV,328162,5336
5/12/22,MA,1803831,20383
12/20/20,PW,0,0
10/30/21,IN,1018638,16729
6/30/20,TN,42049,592
5/17/21,PW,0,0
3/12/20,RMI,0,0
6/26/20,SD,6535,88
8/18/22,MA,1996454,21342
10/24/21,UT,538895,3128
9/15/21,PW,7,0
11/15/21,PR,186619,3258
4/1/21,RMI,4,0
6/3/20,AK,508,14
5/18/20,AL,12413,665
4/8/20,PW,0,0
6/20/21,AR,345605,5874
1/13/22,SD,200496,2544
2/8/22,AS,18,0
4/30/21,FL,2198526,35713
2/8/21,OK,420950,6505
4/19/22,HI,237097,1378
6/1/21,IN,744213,13609
5/15/22,ND,242462,2274
7/1/21,OK,458483,7395
8/27/22,WA,1780886,14005
12/7/21,AR,534590,8776
3/17/22,GA,2481419,36444
4/15/22,SD,237370,2898
7/28/20,MS,61330,2182
4/9/22,KS,770977,8501
6/13/21,UT,409558,2323
2/28/20,AK,0,0
6/26/20,IN,44140,2582
5/24/22,NY,2906412,27858
4/22/22,KS,773796,8597
4/24/21,SD,121986,1958
5/28/20,IN,33068,2055
3/14/21,GA,1033786,18215
3/16/21,IN,674661,12846
6/20/20,GU,222,5
7/16/21,TX,3023502,51610
4/21/20,KS,2025,107
3/14/22,WA,1440622,12219
8/29/22,MS,904905,12766
1/29/20,OH,0,0
12/19/20,MP,115,2
2/21/22,WA,1405099,11615
3/24/22,PR,478285,4159
1/25/20,RMI,0,0
12/22/20,NM,132075,2112
10/1/22,TN,2340605,27872
10/1/22,SD,261371,3021
11/11/21,MA,869293,19138
5/2/21,OK,449520,7257
3/10/21,WV,134158,2330
6/3/20,AR,8067,142
7/29/20,UT,39942,293
5/13/21,NY,1137617,19600
5/31/20,FL,55196,2644
10/14/21,KS,422372,6151
10/22/21,SD,152308,2218
11/14/21,AR,519760,8567
4/20/21,PR,126395,2215
6/19/20,PW,0,0
11/1/21,MS,504811,10098
7/22/22,CO,1590318,12938
7/17/20,CO,39966,1751
6/16/20,TN,31000,483
9/29/21,PA,1425048,29323
10/20/20,OH,185639,5083
8/10/22,IA,828444,9850
6/7/20,MP,26,2
10/27/20,GA,379592,7844
2/7/21,OK,420050,6471
2/23/20,IA,0,0
3/31/20,OK,1655,31
5/11/20,GU,152,5
8/20/21,ND,114690,1551
6/2/20,FL,57020,2718
11/12/21,AR,518863,8560
5/17/22,OK,1044868,14380
6/6/20,PW,0,0
6/23/20,KS,12465,259
3/9/20,WA,154,21
3/17/21,UT,379780,2037
3/9/20,NYC,25,1
12/3/20,MS,164660,4525
10/14/20,WV,18818,391
7/16/21,WA,459573,6042
9/1/21,CO,620863,7151
7/17/21,NYC,962468,33482
3/31/20,TN,1981,13
2/19/21,IN,654058,12290
6/12/21,RMI,4,0
7/23/22,PW,5308,6
11/26/20,CO,228274,2957
5/27/21,MS,317718,7408
11/8/20,NY,257817,9353
6/14/21,SD,124366,2026
9/14/21,OK,587687,8489
9/18/22,NYC,2851810,41804
11/13/21,IA,503564,7166
8/4/22,TN,2216047,27088
4/30/21,TN,840323,12197
3/16/20,TX,56,2
1/4/22,ND,177812,2023
10/18/21,IN,1000163,16302
11/17/20,FL,887495,18816
3/4/22,KS,767482,7983
1/3/21,HI,21539,287
1/8/21,AK,48197,296
8/21/21,TN,982066,13167
5/6/20,HI,617,17
4/20/20,AS,0,0
2/1/20,PR,0,0
7/13/20,GA,121518,3026
7/7/22,TX,7166525,87218
6/21/20,OK,14074,414
8/3/21,HI,41815,535
11/13/21,UT,571507,3347
10/18/21,KS,424802,6170
6/29/22,IN,1772183,23877
10/29/21,AS,4,0
3/26/22,NY,2662503,27209
9/10/20,OH,134086,4354
7/25/21,PR,145325,2556
11/5/20,TN,267228,3478
7/3/21,AK,68517,370
2/21/22,AS,57,0
9/20/22,TN,2329486,27642
11/11/21,TN,1291420,16656
3/9/20,CO,12,0
11/16/21,NM,296790,5203
6/25/20,HI,849,17
6/8/21,IN,747447,13681
4/21/20,WV,914,26
3/18/20,NY,1043,1
2/24/21,TX,2613792,45902
7/18/22,IN,1802751,24003
6/8/20,WV,2161,84
9/6/21,AS,0,0
1/8/22,AS,11,0
1/5/22,ND,179161,2027
12/20/20,PA,563891,13924
7/14/20,TX,275058,5711
1/9/21,AS,3,0
6/15/22,PW,5165,6
2/18/21,CO,427324,5864
9/16/22,FL,7091888,81202
9/16/21,PA,1365049,28768
8/11/20,IA,49329,940
10/4/20,CO,74954,2067
3/30/20,PR,77,3
10/27/21,PW,10,0
4/13/21,IN,702025,13140
1/30/21,PW,0,0
10/16/20,NM,35770,875
11/24/20,PW,0,0
8/20/20,MS,79690,2672
4/29/22,NY,2774483,27465
2/24/22,NY,2625848,26885
7/29/20,GA,182243,3642
9/14/21,UT,485466,2753
4/20/20,MA,39643,2480
12/8/21,TN,1329283,17676
11/22/21,IN,1077372,17316
4/4/21,KS,302873,4932
1/30/20,WV,0,0
2/11/20,FL,0,0
11/19/21,IA,513637,7268
1/13/21,FL,1501017,25517
9/18/22,AR,946305,11993
6/29/20,NY,177991,8673
1/31/20,HI,0,0
9/20/21,AS,1,0
5/28/22,IN,1730761,23700
12/6/21,FL,3729647,62456
2/25/22,IN,1680331,22800
3/20/22,FL,5835856,73519
12/20/20,ND,90121,1233
4/2/21,GA,1062555,19176
12/29/21,WV,325514,5305
8/24/21,IN,829010,14312
5/18/20,UT,7459,85
5/13/21,PA,1187437,26697
7/17/20,PR,4375,170
5/1/22,TX,6741593,86566
5/20/21,KS,312793,5053
12/3/20,MP,106,2
4/5/20,GA,6649,219
6/26/22,MS,828389,12507
12/20/20,CO,324262,4368
8/5/21,CO,582250,6970
7/1/22,PA,3009121,45777
1/29/22,PW,1407,0
11/30/20,HI,17708,242
9/21/21,OH,1358918,21596
2/13/21,UT,360584,1790
9/25/22,RMI,15275,17
5/27/22,KS,785916,8939
12/6/20,OK,240363,3289
7/6/22,IN,1782265,23899
5/14/21,GU,8090,139
3/30/22,AR,832815,11218
10/5/21,NM,256115,4830
3/15/21,WV,135678,2531
3/29/21,RMI,4,0
9/8/20,MA,122962,9165
11/29/20,AR,156247,2470
4/15/20,PW,0,0
10/3/21,NY,1351472,21033
4/15/22,MA,1724369,20176
8/4/21,WA,482832,6145
9/26/21,RMI,4,0
5/15/21,SD,123657,1991
3/17/20,RMI,0,0
12/18/20,NY,454282,11267
9/2/21,MS,446863,8540
10/20/20,ND,34165,422
11/23/21,MS,512200,10253
8/1/20,GA,194466,3825
8/30/22,PA,3167638,46596
8/9/21,WA,494459,6177
2/24/21,MA,573885,16039
9/22/21,AS,1,0
8/22/21,SD,128515,2057
9/3/21,KS,377123,5630
11/29/20,SD,79900,943
9/19/22,HI,333547,1653
5/17/21,MA,702338,17772
7/7/21,ND,110808,1530
2/22/21,CO,431299,5893
8/21/22,CO,1625428,13102
3/27/22,NM,517206,7206
8/28/22,OH,3049546,39406
5/25/22,WA,1565005,12888
4/18/22,ND,240434,2257
9/7/21,PR,174772,2945
3/4/20,GU,0,0
10/3/21,KS,412512,6070
8/9/21,MS,368549,7857
4/12/21,MP,160,2
3/25/22,UT,927296,4702
4/25/20,PA,41712,1537
1/9/22,SD,189411,2522
9/14/22,SD,259683,3014
3/25/21,UT,383260,2088
6/18/20,WV,2418,88
3/13/20,PW,0,0
6/25/22,TN,2111518,26630
8/7/22,AS,7952,33
6/29/21,OH,1111124,20309
6/9/21,AR,342927,5854
4/19/21,GA,1085161,19784
5/12/20,CO,20489,1006
3/16/22,KS,769046,8088
4/24/22,IN,1696759,23549
10/20/21,IA,476713,6848
11/14/20,AS,3,0
2/6/21,OK,419151,6440
4/18/20,KS,1811,88
10/29/20,CO,105430,2268
6/20/22,HI,290652,1462
10/1/22,PW,5460,6
6/27/20,AS,0,0
2/27/20,HI,0,0
3/12/22,IN,1686671,23164
8/11/20,AL,103076,2769
10/22/20,HI,14284,206
9/21/22,HI,334620,1667
2/11/21,NYC,664336,28080
8/1/20,NY,190307,8854
2/10/20,WV,0,0
6/27/22,KS,801946,8945
1/9/22,WV,357980,5421
4/20/21,PA,1120493,25767
10/3/22,RMI,15305,17
4/5/22,OH,2672801,38042
10/4/21,KS,413119,6071
8/22/22,ND,262919,2329
6/7/22,SD,240357,2928
2/13/21,RMI,4,0
6/30/21,AL,548775,11537
5/3/21,NY,1124156,19454
7/21/20,PA,107608,7063
8/9/21,OK,501353,7596
6/3/21,MA,707523,17893
10/3/20,MP,73,2
11/29/20,NYC,320139,24018
7/27/22,WA,1730144,13604
6/29/22,ND,249770,2296
12/22/21,TN,1358503,18214
3/10/22,RMI,4,0
1/1/22,OK,708938,11555
10/20/21,PR,183363,3206
11/8/20,KS,97633,1166
7/20/20,IA,39224,797
9/12/21,NM,241070,4604
6/26/22,GU,51437,371
2/3/20,MA,1,0
11/4/20,SD,49791,460
10/25/20,NYC,263321,23670
7/4/21,OK,459298,7404
12/23/21,PR,208028,3288
10/27/21,ND,147053,1751
12/24/21,PA,1937793,36050
4/4/20,MA,11736,312
9/12/22,FL,7078976,81056
8/2/20,WA,58126,1596
6/30/20,TX,159986,3267
11/28/20,SD,79099,942
2/7/21,TN,736102,10463
11/20/20,ND,71540,834
5/29/22,OK,1049849,14420
4/17/22,CO,1426347,12023
2/8/21,AR,307373,5106
9/18/20,SD,18075,198
12/1/21,KS,469767,6705
2/12/22,MS,776717,11558
10/7/21,WA,676303,7972
6/28/22,NY,2995000,28225
6/6/20,AR,9101,154
2/15/21,NY,874571,17396
12/2/20,TN,377465,4638
7/15/21,OK,464607,7426
4/9/20,AK,235,9
5/4/22,TX,6748847,86589
4/27/20,PR,790,75
8/31/20,TX,612969,14780
6/24/21,IA,373428,6124
3/20/21,FL,1969280,33548
7/27/21,ND,111411,1538
11/16/21,IA,508513,7268
1/14/22,NY,2350136,24590
2/15/20,OK,1,0
9/8/22,UT,1032129,4989
12/25/20,CO,336372,4586
8/2/20,AK,3274,36
5/29/22,NYC,2496392,40406
2/14/22,AS,57,0
4/30/22,PR,537280,4207
8/26/20,NM,24732,716
4/27/21,NY,1112609,19355
7/22/21,OK,471176,7467
7/7/22,WA,1680086,13327
3/1/21,GU,7742,131
8/6/22,PR,870080,4803
4/26/22,ND,240914,2263
3/16/20,IA,23,0
9/13/21,MA,782107,18369
7/5/21,WV,164242,2899
7/25/20,AR,37981,399
3/29/21,GU,7805,134
2/4/22,OH,2605245,34217
7/7/22,NM,569619,7960
3/2/21,NYC,737266,29545
7/15/20,FL,310356,5564
2/11/20,PR,0,0
3/30/21,TX,2778808,48677
2/15/22,GU,41386,315
3/11/22,WV,494875,6550
6/14/20,OH,41148,2557
5/20/22,GU,48688,361
9/24/21,FL,3562198,57638
11/27/20,MA,219252,10735
7/7/21,TX,2997665,51517
2/12/21,MA,553812,15506
8/15/20,SD,10118,152
5/3/22,AR,836117,11398
10/6/20,MS,105106,3330
2/11/20,AK,0,0
4/30/22,WA,1500200,12703
5/26/21,PR,139466,2479
5/31/20,TN,22666,364
6/6/21,UT,407642,2311
2/13/21,MP,134,2
9/18/20,MP,62,2
12/4/21,KS,474479,6730
